,0
1666,0.0034907
1667,0.0034907
1668,0.0034907
1669,0.0034907
1670,0.0034907
1671,0.0034907
1672,0.0034907
1673,0.0034907
1674,0.0034907
1675,0.0034907
1676,0.0034907
1677,0.0034907
1678,0.0034907
1679,0.0034907
1680,0.0034907
1681,0.0034907
1682,0.0034907
1683,0.0034907
1684,0.0034907
1685,0.0034907
1686,0.0034907
1687,0.0034907
1688,0.0034907
1689,0.0034907
1690,0.0034907
1691,0.0034907
1692,0.0034907
1693,0.0034907
1694,0.0034907
1695,0.0034907
1696,0.0034907
1697,0.0034907
1698,0.0034907
1699,0.0034907
1700,0.0034907
1701,0.0034907
1702,0.0034907
1703,0.0034907
1704,0.0034907
1705,0.0034907
1706,0.0034907
1707,0.0034907
1708,0.0034907
1709,0.0034907
1710,0.0034907
1711,0.0034907
1712,0.0034907
1713,0.0034907
1714,0.0034907
1715,0.0034907
1716,0.0034907
1717,0.0034907
1718,0.0034907
1719,0.0034907
1720,0.0034907
1721,0.0034907
1722,0.0034907
1723,0.0034907
1724,0.0034907
1725,0.0034907
1726,0.0034907
1727,0.0034907
1728,0.0034907
1729,0.0034907
1730,0.0034907
1731,0.0034907
1732,0.0034907
1733,0.0034907
1734,0.0034907
1735,0.0034907
1736,0.0034907
1737,0.0034907
1738,0.0034907
1739,0.0034907
1740,0.0034907
1741,0.0034907
1742,0.0034907
1743,0.0034907
1744,0.0034907
1745,0.0034907
1746,0.0034907
1747,0.0034907
1748,0.0034907
1749,0.0034907
1750,0.0034907
1751,0.0034907
1752,0.0034907
1753,0.0034907
1754,0.0034907
1755,0.0034907
1756,0.0034907
1757,0.0034907
1758,0.0034907
1759,0.0034907
1760,0.0034907
1761,0.0034907
1762,0.0034907
1763,0.0034907
1764,0.0034907
1765,0.0034907
1766,0.0034907
1767,0.0034907
1768,0.0034907
1769,0.0034907
1770,0.0034907
1771,0.0034907
1772,0.0034907
1773,0.0034907
1774,0.0034907
1775,0.0034907
1776,0.0034907
1777,0.0034907
1778,0.0034907
1779,0.0034907
1780,0.0034907
1781,0.0034907
1782,0.0034907
1783,0.0034907
1784,0.0034907
1785,0.0034907
1786,0.0034907
1787,0.0034907
1788,0.0034907
1789,0.0034907
1790,0.0034907
1791,0.0034907
1792,0.0034907
1793,0.0034907
1794,0.0034907
1795,0.0034907
1796,0.0034907
1797,0.0034907
1798,0.0034907
1799,0.0034907
1800,0.0034907
1801,0.0034907
1802,0.0034907
1803,0.0034907
1804,0.0034907
1805,0.0034907
1806,0.0034907
1807,0.0034907
1808,0.0034907
1809,0.0034907
1810,0.0034907
1811,0.0034907
1812,0.0034907
1813,0.0034907
1814,0.0034907
1815,0.0034907
1816,0.0034907
1817,0.0034907
1818,0.0034907
1819,0.0034907
1820,0.0034907
1821,0.0034907
1822,0.0034907
1823,0.0034907
1824,0.0034907
1825,0.0034907
1826,0.0034907
1827,0.0034907
1828,0.0034907
1829,0.0034907
1830,0.0034907
1831,0.0034907
1832,0.0034907
1833,0.0034907
1834,0.0034907
1835,0.0034907
1836,0.0034907
1837,0.0034907
1838,0.0034907
1839,0.0034907
1840,0.0034907
1841,0.0034907
1842,0.0034907
1843,0.0034907
1844,0.0034907
1845,0.0034907
1846,0.0034907
1847,0.0034907
1848,0.0034907
1849,0.0034907
1850,0.0034907
1851,0.0034907
1852,0.0034907
1853,0.0034907
1854,0.0034907
1855,0.0034907
1856,0.0034907
1857,0.0034907
1858,0.0034907
1859,0.0034907
1860,0.0034907
1861,0.0034907
1862,0.0034907
1863,0.0034907
1864,0.0034907
1865,0.0034907
1866,0.0034907
1867,0.0034907
1868,0.0034907
1869,0.0034907
1870,0.0034907
1871,0.0034907
1872,0.0034907
1873,0.0034907
1874,0.0034907
1875,0.0034907
1876,0.0034907
1877,0.0034907
1878,0.0034907
1879,0.0034907
1880,0.0034907
1881,0.0034907
1882,0.0034907
1883,0.0034907
1884,0.0034907
1885,0.0034907
1886,0.0034907
1887,0.0034907
1888,0.0034907
1889,0.0034907
1890,0.0034907
1891,0.0034907
1892,0.0034907
1893,0.0034907
1894,0.0034907
1895,0.0034907
1896,0.0034907
1897,0.0034907
1898,0.0034907
1899,0.0034907
1900,0.0034907
1901,0.0034907
1902,0.0034907
1903,0.0034907
1904,0.0034907
1905,0.0034907
1906,0.0034907
1907,0.0034907
1908,0.0034907
1909,0.0034907
1910,0.0034907
1911,0.0034907
1912,0.0034907
1913,0.0034907
1914,0.0034907
1915,0.0034907
1916,0.0034907
1917,0.0034907
1918,0.0034907
1919,0.0034907
1920,0.0034907
1921,0.0034907
1922,0.0034907
1923,0.0034907
1924,0.0034907
1925,0.0034907
1926,0.0034907
1927,0.0034907
1928,0.0034907
1929,0.0034907
1930,0.0034907
1931,0.0034907
1932,0.0034907
1933,0.0034907
1934,0.0034907
1935,0.0034907
1936,0.0034907
1937,0.0034907
1938,0.0034907
1939,0.0034907
1940,0.0034907
1941,0.0034907
1942,0.0034907
1943,0.0034907
1944,0.0034907
1945,0.0034907
1946,0.0034907
1947,0.0034907
1948,0.0034907
1949,0.0034907
1950,0.0034907
1951,0.0034907
1952,0.0034907
1953,0.0034907
1954,0.0034907
1955,0.0034907
1956,0.0034907
1957,0.0034907
1958,0.0034907
1959,0.0034907
1960,0.0034907
1961,0.0034907
1962,0.0034907
1963,0.0034907
1964,0.0034907
1965,0.0034907
1966,0.0034907
1967,0.0034907
1968,0.0034907
1969,0.0034907
1970,0.0034907
1971,0.0034907
1972,0.0034907
1973,0.0034907
1974,0.0034907
1975,0.0034907
1976,0.0034907
1977,0.0034907
1978,0.0034907
1979,0.0034907
1980,0.0034907
1981,0.0034907
1982,0.0034907
1983,0.0034907
1984,0.0034907
1985,0.0034907
1986,0.0034907
1987,0.0034907
1988,0.0034907
1989,0.0034907
1990,0.0034907
1991,0.0034907
1992,0.0034907
1993,0.0034907
1994,0.0034907
1995,0.0034907
1996,0.0034907
1997,0.0034907
1998,0.0034907
1999,0.0034907
2000,0.0034907
2001,0.0034907
2002,0.0034907
2003,0.0034907
2004,0.0034907
2005,0.0034907
2006,0.0034907
2007,0.0034907
2008,0.0034907
2009,0.0034907
2010,0.0034907
2011,0.0034907
2012,0.0034907
2013,0.0034907
2014,0.0034907
2015,0.0034907
2016,0.0034907
2017,0.0034907
2018,0.0034907
2019,0.0034907
2020,0.0034907
2021,0.0034907
2022,0.0034907
2023,0.0034907
2024,0.0034907
2025,0.0034907
2026,0.0034907
2027,0.0034907
2028,0.0034907
2029,0.0034907
2030,0.0034907
2031,0.0034907
2032,0.0034907
2033,0.0034907
2034,0.0034907
2035,0.0034907
2036,0.0034907
2037,0.0034907
2038,0.0034907
2039,0.0034907
2040,0.0034907
2041,0.0034907
2042,0.0034907
2043,0.0034907
2044,0.0034907
2045,0.0034907
2046,0.0034907
2047,0.0034907
2048,0.0034907
2049,0.0034907
2050,0.0034907
2051,0.0034907
2052,0.0034907
2053,0.0034907
2054,0.0034907
2055,0.0034907
2056,0.0034907
2057,0.0034907
2058,0.0034907
2059,0.0034907
2060,0.0034907
2061,0.0034907
2062,0.0034907
2063,0.0034907
2064,0.0034907
2065,0.0034907
2066,0.0034907
2067,0.0034907
2068,0.0034907
2069,0.0034907
2070,0.0034907
2071,0.0034907
2072,0.0034907
2073,0.0034907
2074,0.0034907
2075,0.0034907
2076,0.0034907
2077,0.0034907
2078,0.0034907
2079,0.0034907
2080,0.0034907
2081,0.0034907
2082,0.0034907
2083,0.0034907
2084,0.0034907
2085,0.0034907
2086,0.0034907
2087,0.0034907
2088,0.0034907
2089,0.0034907
2090,0.0034907
2091,0.0034907
2092,0.0034907
2093,0.0034907
2094,0.0034907
2095,0.0034907
2096,0.0034907
2097,0.0034907
2098,0.0034907
2099,0.0034907
2100,0.0034907
2101,0.0034907
2102,0.0034907
2103,0.0034907
2104,0.0034907
2105,0.0034907
2106,0.0034907
2107,0.0034907
2108,0.0034907
2109,0.0034907
2110,0.0034907
2111,0.0034907
2112,0.0034907
2113,0.0034907
2114,0.0034907
2115,0.0034907
2116,0.0034907
2117,0.0034907
2118,0.0034907
2119,0.0034907
2120,0.0034907
2121,0.0034907
2122,0.0034907
2123,0.0034907
2124,0.0034907
2125,0.0034907
2126,0.0034907
2127,0.0034907
2128,0.0034907
2129,0.0034907
2130,0.0034907
2131,0.0034907
2132,0.0034907
2133,0.0034907
2134,0.0034907
2135,0.0034907
2136,0.0034907
2137,0.0034907
2138,0.0034907
2139,0.0034907
2140,0.0034907
2141,0.0034907
2142,0.0034907
2143,0.0034907
2144,0.0034907
2145,0.0034907
2146,0.0034907
2147,0.0034907
2148,0.0034907
2149,0.0034907
2150,0.0034907
2151,0.0034907
2152,0.0034907
2153,0.0034907
2154,0.0034907
2155,0.0034907
2156,0.0034907
2157,0.0034907
2158,0.0034907
2159,0.0034907
2160,0.0034907
2161,0.0034907
2162,0.0034907
2163,0.0034907
2164,0.0034907
2165,0.0034907
2166,0.0034907
2167,0.0034907
2168,0.0034907
2169,0.0034907
2170,0.0034907
2171,0.0034907
2172,0.0034907
2173,0.0034907
2174,0.0034907
2175,0.0034907
2176,0.0034907
2177,0.0034907
2178,0.0034907
2179,0.0034907
2180,0.0034907
2181,0.0034907
2182,0.0034907
2183,0.0034907
2184,0.0034907
2185,0.0034907
2186,0.0034907
2187,0.0034907
2188,0.0034907
2189,0.0034907
2190,0.0034907
2191,0.0034907
2192,0.0034907
2193,0.0034907
2194,0.0034907
2195,0.0034907
2196,0.0034907
2197,0.0034907
2198,0.0034907
2199,0.0034907
2200,0.0034907
2201,0.0034907
2202,0.0034907
2203,0.0034907
2204,0.0034907
2205,0.0034907
2206,0.0034907
2207,0.0034907
2208,0.0034907
2209,0.0034907
2210,0.0034907
2211,0.0034907
2212,0.0034907
2213,0.0034907
2214,0.0034907
2215,0.0034907
2216,0.0034907
2217,0.0034907
2218,0.0034907
2219,0.0034907
2220,0.0034907
2221,0.0034907
2222,0.0034907
2223,0.0034907
2224,0.0034907
2225,0.0034907
2226,0.0034907
2227,0.0034907
2228,0.0034907
2229,0.0034907
2230,0.0034907
2231,0.0034907
2232,0.0034907
2233,0.0034907
2234,0.0034907
2235,0.0034907
2236,0.0034907
2237,0.0034907
2238,0.0034907
2239,0.0034907
2240,0.0034907
2241,0.0034907
2242,0.0034907
2243,0.0034907
2244,0.0034907
2245,0.0034907
2246,0.0034907
2247,0.0034907
2248,0.0034907
2249,0.0034907
2250,0.0034907
2251,0.0034907
2252,0.0034907
2253,0.0034907
2254,0.0034907
2255,0.0034907
2256,0.0034907
2257,0.0034907
2258,0.0034907
2259,0.0034907
2260,0.0034907
2261,0.0034907
2262,0.0034907
2263,0.0034907
2264,0.0034907
2265,0.0034907
2266,0.0034907
2267,0.0034907
2268,0.0034907
2269,0.0034907
2270,0.0034907
2271,0.0034907
2272,0.0034907
2273,0.0034907
2274,0.0034907
2275,0.0034907
2276,0.0034907
2277,0.0034907
2278,0.0034907
2279,0.0034907
2280,0.0034907
2281,0.0034907
2282,0.0034907
2283,0.0034907
2284,0.0034907
2285,0.0034907
2286,0.0034907
2287,0.0034907
2288,0.0034907
2289,0.0034907
2290,0.0034907
2291,0.0034907
2292,0.0034907
2293,0.0034907
2294,0.0034907
2295,0.0034907
2296,0.0034907
2297,0.0034907
2298,0.0034907
2299,0.0034907
2300,0.0034907
2301,0.0034907
2302,0.0034907
2303,0.0034907
2304,0.0034907
2305,0.0034907
2306,0.0034907
2307,0.0034907
2308,0.0034907
2309,0.0034907
2310,0.0034907
2311,0.0034907
2312,0.0034907
2313,0.0034907
2314,0.0034907
2315,0.0034907
2316,0.0034907
2317,0.0034907
2318,0.0034907
2319,0.0034907
2320,0.0034907
2321,0.0034907
2322,0.0034907
2323,0.0034907
2324,0.0034907
2325,0.0034907
2326,0.0034907
2327,0.0034907
2328,0.0034907
2329,0.0034907
2330,0.0034907
2331,0.0034907
2332,0.0034907
2333,0.0034907
2334,0.0034907
2335,0.0034907
2336,0.0034907
2337,0.0034907
2338,0.0034907
2339,0.0034907
2340,0.0034907
2341,0.0034907
2342,0.0034907
2343,0.0034907
2344,0.0034907
2345,0.0034907
2346,0.0034907
2347,0.0034907
2348,0.0034907
2349,0.0034907
2350,0.0034907
2351,0.0034907
2352,0.0034907
2353,0.0034907
2354,0.0034907
2355,0.0034907
2356,0.0034907
2357,0.0034907
2358,0.0034907
2359,0.0034907
2360,0.0034907
2361,0.0034907
2362,0.0034907
2363,0.0034907
2364,0.0034907
2365,0.0034907
2366,0.0034907
2367,0.0034907
2368,0.0034907
2369,0.0034907
2370,0.0034907
2371,0.0034907
2372,0.0034907
2373,0.0034907
2374,0.0034907
2375,0.0034907
2376,0.0034907
2377,0.0034907
2378,0.0034907
2379,0.0034907
2380,0.0034907
2381,0.0034907
